"place_id","zipcode","supermarket_type","market_name","latitude","longitude","website_url","property_address","map_url","phone" 
"ChIJ7TpcsqAG9YgRb5aRWwBP8vA","30306","bakery","Publix Super Market at Ponce","33.7728739","-84.354348","http://www.publix.com/","1001 Ponce De Leon Ave NE, Atlanta, GA 30306, USA","https://maps.google.com/?cid=17362026376421545583","(404) 892-9229"
"ChIJRTAJM3QG9YgRnfQBPtJOeBo","30306","pharmacy","Publix Pharmacy at Cheshire Square","33.8185802","-84.3490669","http://www.publix.com/","2325 Cheshire Bridge Rd NE, Atlanta, GA 30324, USA","https://maps.google.com/?cid=1907361107081819293","(404) 638-1905"
"ChIJe1uH0s4J9YgRO4E14TmH6Cg","30306","grocery_or_supermarket","International Food Store","33.8957065","-84.2849677","","3651 Shallowford Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=2947754638775255355","(678) 691-2235"
"ChIJa-9dZxoE9YgRB5SAyPu3qoo","30306","grocery_or_supermarket","Kroger","33.7716769","-84.3633876","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","725 Ponce De Leon Ave NE, Atlanta, GA 30306, USA","https://maps.google.com/?cid=9992001015303410695","(404) 875-2701"
"ChIJFzOCpqqp9YgRbT2T02uEjqY","30306","convenience_store","African & International Market, LLC","33.7950683","-84.22792199999999","","5064 Memorial Dr, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=12001675655634959725","(404) 294-0911"
"ChIJ1XkZlusO9YgR-fEnXcILd20","30306","grocery_or_supermarket","BAKKAL INT'L FOODS","33.9102168","-84.3792036","http://www.bakkalinternational.com/","5690 Roswell Rd #100, Sandy Springs, GA 30342, USA","https://maps.google.com/?cid=7887786201777172985","(404) 847-9942"
"ChIJhWw0HLji9IgR7rTgQCPlpZI","30306","grocery_or_supermarket","International Supermarket","33.6508856","-84.44987639999999","","3827 Main St, College Park, GA 30337, USA","https://maps.google.com/?cid=10567104040269821166","(404) 762-0661"
"ChIJVWfvp7Cp9YgROU2FCJctv_g","30306","grocery_or_supermarket","Al-Salam International Groceries","33.7852631","-84.2430603","http://www.al-salamstore.com/","3711 N Decatur Rd, Decatur, GA 30032, USA","https://maps.google.com/?cid=17924095168664128825","(404) 297-8163"
"ChIJjT0jjN4J9YgR69a_iydumKw","30306","grocery_or_supermarket","Buford International Market","33.9058298","-84.2742598","http://www.aofwc.com/","ne 30340, 5600 Buford Hwy NE, Doraville, GA 30340, USA","https://maps.google.com/?cid=12436811487111010027","(770) 455-0770"
"ChIJe8BxQRKn9YgR-uZmvmo9R08","30306","grocery_or_supermarket","Leon International Foods","33.898299","-84.24527069999999","http://www.leoninternationalfoods.com/","4000 Pleasantdale Rd, Doraville, GA 30340, USA","https://maps.google.com/?cid=5712602181013006074","(770) 416-6620"
"ChIJf0XhHPEQ9YgRS0ftb-9Bvdo","30306","grocery_or_supermarket","Nam Dae Mun Farmers Market","33.8822287","-84.48760419999999","http://www.ndmmarket.com/","2350 Spring Rd SE, Smyrna, GA 30096, USA","https://maps.google.com/?cid=15761826767497414475","(678) 309-0007"
"ChIJTdU_aYP99IgRPbtb5c7AfuI","30306","grocery_or_supermarket","International Food Concepts","33.6597091","-84.39355569999999","http://www.ifcgourmet.com/","3485 Empire Way SW # A, Atlanta, GA 30354, USA","https://maps.google.com/?cid=16320694094481046333","(404) 766-3000"
"ChIJ03mBjoIH9YgRmlvPFl07b60","30307","grocery_or_supermarket","Cherians International Groceries","33.7986531","-84.2794785","http://www.cherians.com/","751 Dekalb Industrial Way, Decatur, GA 30033, USA","https://maps.google.com/?cid=12497272761977101210","(404) 299-0842"
"ChIJw8v3-u8G9YgRyQ3sflu7wUk","30307","grocery_or_supermarket","KHI International Trade","33.7880088","-84.3229958","http://www.khinternational.com/","1649 N Decatur Rd, Atlanta, GA 30307, USA","https://maps.google.com/?cid=5314735036919713225","(404) 920-1572"
"ChIJWTDCsqgG9YgR-U6sWxq-qJw","30307","grocery_or_supermarket","Sevananda Natural Foods Market","33.76710239999999","-84.3484783","http://www.sevananda.coop/","467 Moreland Ave NE, Atlanta, GA 30307, USA","https://maps.google.com/?cid=11288481486420594425","(404) 681-2831"
"ChIJKznvTVMB9YgRWFYyoZFkjyk","30307","grocery_or_supermarket","Kroger","33.7560452","-84.3480857","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","1225 Caroline St NE, Atlanta, GA 30307, USA","https://maps.google.com/?cid=2994722853862135384","(404) 880-4105"
"ChIJ7TpcsqAG9YgRWVBOQwzGT0A","30307","pharmacy","Publix Pharmacy at Ponce","33.7730137","-84.3544955","http://www.publix.com/","1001 Ponce De Leon Ave NE, Atlanta, GA 30306, USA","https://maps.google.com/?cid=4634140297558642777","(404) 898-0360"
"ChIJgYuQHbYG9YgRkCRneKN6ySs","30307","grocery_or_supermarket","The Mercantile","33.7625692","-84.3332728","http://www.themercantileatl.com/","1660 DeKalb Ave NE #150, Atlanta, GA 30307, USA","https://maps.google.com/?cid=3155187856468026512","(404) 378-0096"
"ChIJXZyZ4wQH9YgROIsiY4eBy0M","30307","pharmacy","Publix Pharmacy at Emory Commons","33.7899237","-84.3044281","http://www.publix.com/","2155 N Decatur Rd, Decatur, GA 30033, USA","https://maps.google.com/?cid=4885140639297211192","(404) 638-6166"
"ChIJKSc0SScB9YgRIXEhyQT9w7c","30307","pharmacy","Publix Pharmacy at East Lake","33.73879900000001","-84.3131329","http://www.publix.com/","2235 Glenwood Ave SE, Atlanta, GA 30316, USA","https://maps.google.com/?cid=13241705526395498785","(404) 373-3531"
"ChIJVWfvp7Cp9YgROU2FCJctv_g","30307","grocery_or_supermarket","Al-Salam International Groceries","33.7852631","-84.2430603","http://www.al-salamstore.com/","3711 N Decatur Rd, Decatur, GA 30032, USA","https://maps.google.com/?cid=17924095168664128825","(404) 297-8163"
"ChIJFzOCpqqp9YgRbT2T02uEjqY","30307","convenience_store","African & International Market, LLC","33.7950683","-84.22792199999999","","5064 Memorial Dr, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=12001675655634959725","(404) 294-0911"
"ChIJe1uH0s4J9YgRO4E14TmH6Cg","30307","grocery_or_supermarket","International Food Store","33.8957065","-84.2849677","","3651 Shallowford Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=2947754638775255355","(678) 691-2235"
"ChIJe8BxQRKn9YgR-uZmvmo9R08","30307","grocery_or_supermarket","Leon International Foods","33.898299","-84.24527069999999","http://www.leoninternationalfoods.com/","4000 Pleasantdale Rd, Doraville, GA 30340, USA","https://maps.google.com/?cid=5712602181013006074","(770) 416-6620"
"ChIJ1XkZlusO9YgR-fEnXcILd20","30307","grocery_or_supermarket","BAKKAL INT'L FOODS","33.9102168","-84.3792036","http://www.bakkalinternational.com/","5690 Roswell Rd #100, Sandy Springs, GA 30342, USA","https://maps.google.com/?cid=7887786201777172985","(404) 847-9942"
"ChIJTdU_aYP99IgRPbtb5c7AfuI","30307","grocery_or_supermarket","International Food Concepts","33.6597091","-84.39355569999999","http://www.ifcgourmet.com/","3485 Empire Way SW # A, Atlanta, GA 30354, USA","https://maps.google.com/?cid=16320694094481046333","(404) 766-3000"
"ChIJ6cBjtBAE9YgRUisH70GZTX4","30308","grocery_or_supermarket","Whole Foods Market","33.77518800000001","-84.3658097","http://www.wholefoodsmarket.com/stores/poncedeleon?s=PNC","650 Ponce De Leon Ave NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=9101098930447788882","(404) 853-1681"
"ChIJISUkc2sE9YgRXDAaZcJRuEU","30308","grocery_or_supermarket","L & M Marketing","33.7760057","-84.37743709999999","","785 Argonne Ave NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=5023855279693508700","(404) 876-0576"
"ChIJd7Nc4G0E9YgRWOvvFs52He8","30308","bakery","Publix Super Market at Piedmont","33.7703567","-84.3811575","http://www.publix.com/","595 Piedmont Ave NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=17230058376909548376","(404) 881-1750"
"ChIJZ75CEBcE9YgRzBUatdvfMdQ","30308","grocery_or_supermarket","Williams-Sonoma","33.7725829","-84.3654761","http://www.williams-sonoma.com/stores/us/ga/atlanta-ponce-city-market/","675 Ponce De Leon Ave NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=15290248344628762060","(404) 810-7486"
"ChIJe-qYuBME9YgRPpRoJ0SSW-k","30308","restaurant","Wendy's","33.7727192","-84.3716639","https://www.wendys.com/?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib","660 Boulevard NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=16815194455134475326","(404) 874-8069"
"ChIJP_0zBGcE9YgRutu5zG2_d7s","30308","night_club","International Follies Inc","33.7792444","-84.38834749999999","","887 Spring St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=13508476085628165050","(404) 724-2330"
"ChIJVSQgiHcD9YgR8YC-XnytxkM","30308","food","Gourmet Foods International","33.7479262","-84.39841659999999","http://www.gfifoods.com/","255 Ted Turner Dr SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=4883781595606974705","(404) 954-7600"
"ChIJrxZLk2YE9YgRhmOE1wjjhLU","30308","electronics_store","AT&T Authorized Retailer","33.7766288","-84.3892889","http://www.att.com/maps/store-locator.html?source=ECls0000000000_google","62 5th St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=13079828844905784198","(678) 929-5511"
"ChIJB4yG6XkE9YgRTkNoItSMCOY","30308","cafe","Caribou Coffee","33.7626812","-84.3865048","http://www.cariboucoffee.com/","303 Peachtree St NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=16575653271275324238","(404) 681-0208"
"ChIJ03mBjoIH9YgRmlvPFl07b60","30308","grocery_or_supermarket","Cherians International Groceries","33.7986531","-84.2794785","http://www.cherians.com/","751 Dekalb Industrial Way, Decatur, GA 30033, USA","https://maps.google.com/?cid=12497272761977101210","(404) 299-0842"
"ChIJVWfvp7Cp9YgROU2FCJctv_g","30308","grocery_or_supermarket","Al-Salam International Groceries","33.7852631","-84.2430603","http://www.al-salamstore.com/","3711 N Decatur Rd, Decatur, GA 30032, USA","https://maps.google.com/?cid=17924095168664128825","(404) 297-8163"
"ChIJMeiYXWUE9YgRlSnyh1esi6I","30308","lawyer","Hunton & Williams: Ross Trevor K","33.77074","-84.38815799999999","https://www.hunton.com/","600 West Peachtree St NW Suite 4100, Atlanta, GA 30308, USA","https://maps.google.com/?cid=11712644747850033557","(404) 888-4130"
"ChIJFzOCpqqp9YgRbT2T02uEjqY","30308","convenience_store","African & International Market, LLC","33.7950683","-84.22792199999999","","5064 Memorial Dr, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=12001675655634959725","(404) 294-0911"
"ChIJTdU_aYP99IgRPbtb5c7AfuI","30308","grocery_or_supermarket","International Food Concepts","33.6597091","-84.39355569999999","http://www.ifcgourmet.com/","3485 Empire Way SW # A, Atlanta, GA 30354, USA","https://maps.google.com/?cid=16320694094481046333","(404) 766-3000"
"ChIJhWw0HLji9IgR7rTgQCPlpZI","30308","grocery_or_supermarket","International Supermarket","33.6508856","-84.44987639999999","","3827 Main St, College Park, GA 30337, USA","https://maps.google.com/?cid=10567104040269821166","(404) 762-0661"
"ChIJ1XkZlusO9YgR-fEnXcILd20","30308","grocery_or_supermarket","BAKKAL INT'L FOODS","33.9102168","-84.3792036","http://www.bakkalinternational.com/","5690 Roswell Rd #100, Sandy Springs, GA 30342, USA","https://maps.google.com/?cid=7887786201777172985","(404) 847-9942"
"ChIJaaBaNhkF9YgR4hWFz2LuKYk","30309","bakery","Publix Super Market at Peachtree Battle SC","33.8208465","-84.38655129999999","http://www.publix.com/","2365 Peachtree Rd NE, Atlanta, GA 30305, USA","https://maps.google.com/?cid=9883692965397075426","(404) 869-6556"
"ChIJ03mBjoIH9YgRmlvPFl07b60","30309","grocery_or_supermarket","Cherians International Groceries","33.7986531","-84.2794785","http://www.cherians.com/","751 Dekalb Industrial Way, Decatur, GA 30033, USA","https://maps.google.com/?cid=12497272761977101210","(404) 299-0842"
"ChIJN_zP3agF9YgRK-ptZFY1yYk","30309","grocery_or_supermarket","The Fresh Market","33.8119915","-84.3913963","http://www.thefreshmarket.com/","2099 Peachtree St NW, Atlanta, GA 30309, USA","https://maps.google.com/?cid=9928525498683353643","(404) 350-3211"
"ChIJfTK9iWcE9YgRbZH2RIa6Ajc","30309","bakery","Publix Super Market at The Plaza Midtown","33.7803846","-84.38870589999999","http://www.publix.com/","950 W Peachtree St NE, Atlanta, GA 30309, USA","https://maps.google.com/?cid=3963935707884851565","(404) 253-3544"
"ChIJe1uH0s4J9YgRO4E14TmH6Cg","30309","grocery_or_supermarket","International Food Store","33.8957065","-84.2849677","","3651 Shallowford Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=2947754638775255355","(678) 691-2235"
"ChIJ1XkZlusO9YgR-fEnXcILd20","30309","grocery_or_supermarket","BAKKAL INT'L FOODS","33.9102168","-84.3792036","http://www.bakkalinternational.com/","5690 Roswell Rd #100, Sandy Springs, GA 30342, USA","https://maps.google.com/?cid=7887786201777172985","(404) 847-9942"
"ChIJf0XhHPEQ9YgRS0ftb-9Bvdo","30309","grocery_or_supermarket","Nam Dae Mun Farmers Market","33.8822287","-84.48760419999999","http://www.ndmmarket.com/","2350 Spring Rd SE, Smyrna, GA 30096, USA","https://maps.google.com/?cid=15761826767497414475","(678) 309-0007"
"ChIJXSD4M7gT9YgRrnIj4pK-fwA","30309","grocery_or_supermarket","Vatan International Grocery","33.9677192","-84.491394","","2133 Roswell Rd, Marietta, GA 30062, USA","https://maps.google.com/?cid=35956860110729902","(770) 578-4235"
"ChIJFzOCpqqp9YgRbT2T02uEjqY","30309","convenience_store","African & International Market, LLC","33.7950683","-84.22792199999999","","5064 Memorial Dr, Stone Mountain, GA 30083, USA","https://maps.google.com/?cid=12001675655634959725","(404) 294-0911"
"ChIJAQAAAFME9YgR4o539sFGv0M","30309","grocery_or_supermarket","US Food & Drug Administration","33.7971137","-84.38048879999999","","Atlanta, GA 30309, USA","https://maps.google.com/?cid=4881698319970569954","(404) 253-1174"
"ChIJVWfvp7Cp9YgROU2FCJctv_g","30309","grocery_or_supermarket","Al-Salam International Groceries","33.7852631","-84.2430603","http://www.al-salamstore.com/","3711 N Decatur Rd, Decatur, GA 30032, USA","https://maps.google.com/?cid=17924095168664128825","(404) 297-8163"
"ChIJvewei0EE9YgRzVygEOliL2M","30309","restaurant","Subway","33.78651960000001","-84.3849072","http://www.subway.com/","1170 Crescent Ave NE, Atlanta, GA 30309, USA","https://maps.google.com/?cid=7147039886806113485","(404) 249-4112"
"ChIJTdU_aYP99IgRPbtb5c7AfuI","30309","grocery_or_supermarket","International Food Concepts","33.6597091","-84.39355569999999","http://www.ifcgourmet.com/","3485 Empire Way SW # A, Atlanta, GA 30354, USA","https://maps.google.com/?cid=16320694094481046333","(404) 766-3000"
"ChIJf8bUMEUE9YgRUPAJnmvl6WU","30309","atm","Wells Fargo ATM","33.7891739","-84.3856239","https://www.wellsfargo.com/locator/bank/1280__PEACHTREE__ST__NE_ATLANTA_GA_30309/","1280 Peachtree St NE, Atlanta, GA 30309, USA","https://maps.google.com/?cid=7343652917780017232","(800) 869-3557"
"ChIJhWw0HLji9IgR7rTgQCPlpZI","30309","grocery_or_supermarket","International Supermarket","33.6508856","-84.44987639999999","","3827 Main St, College Park, GA 30337, USA","https://maps.google.com/?cid=10567104040269821166","(404) 762-0661"
"ChIJe8BxQRKn9YgR-uZmvmo9R08","30309","grocery_or_supermarket","Leon International Foods","33.898299","-84.24527069999999","http://www.leoninternationalfoods.com/","4000 Pleasantdale Rd, Doraville, GA 30340, USA","https://maps.google.com/?cid=5712602181013006074","(770) 416-6620"
"ChIJh5m9BFAE9YgRTxQikLWpE7M","30309","store","FedEx Office Print & Ship Center","33.792223","-84.385828","http://local.fedex.com/ga/atlanta/office-1509/?cmp=LOC-1001545-3-1-971-1110000-US-US-EN-GPLCOPYANDPRINT","1375 Peachtree St NE, Atlanta, GA 30309, USA","https://maps.google.com/?cid=12903843954618930255","(404) 876-4752"
"ChIJRykSNaoF9YgR1goZ0PXl548","30309","store","FedEx Office Print & Ship Center","33.8074341","-84.3934362","http://local.fedex.com/ga/atlanta/office-1771/?cmp=LOC-1001545-3-1-971-1110000-US-US-EN-GPLCOPYANDPRINT","1929 Peachtree Rd NW #8, Atlanta, GA 30309, USA","https://maps.google.com/?cid=10369509510964906710","(404) 355-9143"
"ChIJwTsvVCcD9YgRys26prN9Av4","30310","bakery","Mondelez International, Inc.","33.71570000000001","-84.4228229","http://www.mondelezinternational.com/","1400 Murphy Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=18303330046136995274","(404) 756-6000"
"ChIJVSQgiHcD9YgR8YC-XnytxkM","30310","food","Gourmet Foods International","33.7479262","-84.39841659999999","http://www.gfifoods.com/","255 Ted Turner Dr SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=4883781595606974705","(404) 954-7600"
"ChIJ1aTVQAcD9YgRjIrpoF7m7UA","30310","convenience_store","Sam and Son Wholesale","33.7213951","-84.39775999999999","","290 University Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=4678648882008787596","(404) 658-1111"
"ChIJr_ik5T8D9YgRUHtyScyVpkI","30310","grocery_or_supermarket","Big Bear Foods","33.7364504","-84.4183664","","683 Joseph E Lowery Blvd SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=4802690757275319120","(404) 753-1478"
"ChIJwR5ZmiYD9YgRqcB_x4nsZc8","30310","grocery_or_supermarket","B & K Grocery Store","33.7207092","-84.4244978","","1265 Lee St SW # C, Atlanta, GA 30310, USA","https://maps.google.com/?cid=14944611015000572073","(404) 758-7061"
"ChIJs0QCjx4D9YgR3bBzbX5mlUY","30310","grocery_or_supermarket","Halal N Halal Meat Market","33.7184247","-84.4127798","","759 Dill Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=5086084047373054173","(404) 753-8575"
"ChIJ_4gSA0oD9YgRh9nrS1zp048","30310","grocery_or_supermarket","Kroger","33.7376424","-84.4330944","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","590 Cascade Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=10363883750129654151","(404) 756-1140"
"ChIJ1d4zXGoD9YgR-NXfbZN2qOI","30310","grocery_or_supermarket","Save-A-Lot","33.739629","-84.41610500000002","http://save-a-lot.com/","854 Oak St SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=16332434424234759672","(404) 756-1616"
"ChIJK4fw0Q4D9YgRBhlXDXDVZG8","30310","grocery_or_supermarket","Great Savings Supermarket","33.72757069999999","-84.40191569999999","","1003 McDaniel St SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=8026775113117931782","(404) 524-5259"
"ChIJuxCh0yED9YgRQYnc8B0B5f8","30310","grocery_or_supermarket","Esther Food Mart","33.718035","-84.41768499999999","","902 Dill Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=18439145477445028161","(404) 228-3118"
"ChIJHbPBFR0D9YgRi6gqfmVW_6s","30310","convenience_store","Metro Food","33.71646","-84.40819599999999","","1407 Metropolitan Pkwy SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=12393719693455304843","(404) 254-5868"
"ChIJwVNsaUcD9YgRnh1g6U2oubo","30310","food","West End Food Market","33.7385129","-84.4239535","","1107 Ralph David Abernathy Blvd, Atlanta, GA 30310, USA","https://maps.google.com/?cid=13454970414327405982","(404) 549-9261"
"ChIJF8sC5A8D9YgRUk48gsKW-Hc","30310","food","Aramark","33.7270323","-84.40627449999999","http://www.aramark.com/","1032 Metropolitan Pkwy SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=8644825246890479186","(404) 753-0390"
"ChIJ03mBjoIH9YgRmlvPFl07b60","30310","grocery_or_supermarket","Cherians International Groceries","33.7986531","-84.2794785","http://www.cherians.com/","751 Dekalb Industrial Way, Decatur, GA 30033, USA","https://maps.google.com/?cid=12497272761977101210","(404) 299-0842"
"ChIJ-2I0A4AD9YgRJ8Dw1TBDtsg","30310","store","Haagen-Dazs Ice Cream Shop","33.7608096","-84.40118649999999","http://www.haagendazs.us/Shops/","285 Andrew Young International Blvd NW, Atlanta, GA 30313, USA","https://maps.google.com/?cid=14462821130373742631","(800) 767-0120"
"ChIJ_4gSA0oD9YgRZPeI2qUgx2o","30310","clothing_store","dd's DISCOUNTS","33.73811349999999","-84.43303","http://www.ddsdiscounts.com/","590 Cascade Ave, Atlanta, GA 30310, USA","https://maps.google.com/?cid=7694154385093883748","(404) 758-1459"
"ChIJ95-kZm3j9IgRrO7HeGFyzko","30310","store","Darousalam International Market","33.60434000000001","-84.4712747","","5540 Old National Hwy #2, College Park, GA 30349, USA","https://maps.google.com/?cid=5390371566972825260","(404) 305-8066"
"ChIJTdU_aYP99IgRPbtb5c7AfuI","30310","grocery_or_supermarket","International Food Concepts","33.6597091","-84.39355569999999","http://www.ifcgourmet.com/","3485 Empire Way SW # A, Atlanta, GA 30354, USA","https://maps.google.com/?cid=16320694094481046333","(404) 766-3000"
"ChIJx_ESUzwC9YgR5eWuH0dyTmg","30310","food","Reliv International (Independant Distribubutors)","33.693615","-84.367767","http://www.healthyme.reliv.com/","5656 Jonesboro Rd, Atlanta, GA 30315, USA","https://maps.google.com/?cid=7516070477927736805",""
"ChIJhWw0HLji9IgR7rTgQCPlpZI","30310","grocery_or_supermarket","International Supermarket","33.6508856","-84.44987639999999","","3827 Main St, College Park, GA 30337, USA","https://maps.google.com/?cid=10567104040269821166","(404) 762-0661"
"ChIJ30JeSHsc9YgR1Wl2XUlOFw0","30311","grocery_or_supermarket","Wayfield Foods","33.7504098","-84.4858342","http://wayfieldfoods.com/","3050-H M.L.K. Jr Dr SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=943308723965028821","(404) 505-0158"
"ChIJwTsvVCcD9YgRys26prN9Av4","30311","bakery","Mondelez International, Inc.","33.71570000000001","-84.4228229","http://www.mondelezinternational.com/","1400 Murphy Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=18303330046136995274","(404) 756-6000"
"ChIJWSxIc0oc9YgRHjhRbeSS0lk","30311","bakery","Kroger","33.7242892","-84.49914129999999","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","3425 Cascade Rd, Atlanta, GA 30311, USA","https://maps.google.com/?cid=6472397124269062174","(404) 505-8855"
"ChIJATz3_-Ic9YgRSFIZr3kdfQw","30311","church","Hillside Chapel & Truth Center","33.72013140000001","-84.467755","http://www.hillsidechapel.org/","2450 Cascade Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=899907909009887816","(404) 758-6811"
"ChIJLf7MMuEc9YgRUOxTGa5OkRk","30311","gas_station","Shell","33.7227722","-84.4626672","http://www.shell.us/","2261 Cascade Rd, Atlanta, GA 30311, USA","https://maps.google.com/?cid=1842340232227449936","(404) 758-3700"
"ChIJVSQgiHcD9YgR8YC-XnytxkM","30311","food","Gourmet Foods International","33.7479262","-84.39841659999999","http://www.gfifoods.com/","255 Ted Turner Dr SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=4883781595606974705","(404) 954-7600"
"ChIJL64SlJgd9YgRT5rsHhVpG6I","30311","food","Aloe Man Inc","33.6949199","-84.4871965","https://aloeman.com/","3030 Campbellton Rd SW # D, Atlanta, GA 30311, USA","https://maps.google.com/?cid=11681045597949565519","(404) 629-3539"
"ChIJNRN-NJod9YgREuUFVEVZO2Q","30311","grocery_or_supermarket","Kroger","33.6868182","-84.4876634","https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL","3030 Headland Dr SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=7222464581716010258","(404) 344-0177"
"ChIJhWw0HLji9IgR7rTgQCPlpZI","30311","grocery_or_supermarket","International Supermarket","33.6508856","-84.44987639999999","","3827 Main St, College Park, GA 30337, USA","https://maps.google.com/?cid=10567104040269821166","(404) 762-0661"
"ChIJuTjIIh0f9YgRGcccSBGFago","30311","point_of_interest","International Gourmet Foods","33.7355283","-84.56554779999999","http://www.igf-inc.com/","5550 Fulton Industrial Blvd SW, Atlanta, GA 30336, USA","https://maps.google.com/?cid=750558597181392665","(404) 349-6333"
"ChIJqca5Sj0d9YgRAa6_D3dSJpY","30311","grocery_or_supermarket","Tropical Supermarket","33.7057427","-84.45836109999999","","2132 Campbellton Rd SW # E, Atlanta, GA 30311, USA","https://maps.google.com/?cid=10819425826123001345","(404) 753-5055"
"ChIJEyUw3BwD9YgR1zA1EfXfMXw","30311","convenience_store","Food Store","33.717996","-84.408084","","1341 Metropolitan Pkwy SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=8949180178210566359","(404) 941-7432"
"ChIJbVQMv6ji9IgRYYaVrz5XoAw","30311","grocery_or_supermarket","Raja Foods International","33.66768040000001","-84.4475992","","3511 Church St, Atlanta, GA 30329, USA","https://maps.google.com/?cid=909823051474241121","(404) 294-9662"
"ChIJP3GwPmIa9YgROD_2OYsxMuE","30311","food","Core-Mark International Inc","33.8364649","-84.483023","http://www.core-mark.com/","4820 N Church Ln SE, Smyrna, GA 30080, USA","https://maps.google.com/?cid=16227086881411972920","(404) 792-2000"
"ChIJ95-kZm3j9IgRrO7HeGFyzko","30311","store","Darousalam International Market","33.60434000000001","-84.4712747","","5540 Old National Hwy #2, College Park, GA 30349, USA","https://maps.google.com/?cid=5390371566972825260","(404) 305-8066"
"ChIJTdU_aYP99IgRPbtb5c7AfuI","30311","grocery_or_supermarket","International Food Concepts","33.6597091","-84.39355569999999","http://www.ifcgourmet.com/","3485 Empire Way SW # A, Atlanta, GA 30354, USA","https://maps.google.com/?cid=16320694094481046333","(404) 766-3000"
"ChIJf0XhHPEQ9YgRS0ftb-9Bvdo","30311","grocery_or_supermarket","Nam Dae Mun Farmers Market","33.8822287","-84.48760419999999","http://www.ndmmarket.com/","2350 Spring Rd SE, Smyrna, GA 30096, USA","https://maps.google.com/?cid=15761826767497414475","(678) 309-0007"
"ChIJ_-jaF1oY9YgRy67qmFN9KXs","30311","restaurant","Mas and J International Food","33.81722829999999","-84.57901939999999","","5590 Mableton Pkwy SW, Mableton, GA 30126, USA","https://maps.google.com/?cid=8874762338711547595","(678) 247-8250"
"ChIJm08qexfi9IgRMmPz_joCb70","30311","pharmacy","Publix Pharmacy at Princeton Lakes","33.65638790000001","-84.51077219999999","http://www.publix.com/","3730 Carmia Dr SW Ste 200, Atlanta, GA 30331, USA","https://maps.google.com/?cid=13650131447991984946","(404) 346-9259"
"ChIJx_ESUzwC9YgR5eWuH0dyTmg","30311","food","Reliv International (Independant Distribubutors)","33.693615","-84.367767","http://www.healthyme.reliv.com/","5656 Jonesboro Rd, Atlanta, GA 30315, USA","https://maps.google.com/?cid=7516070477927736805",""
"ChIJVSQgiHcD9YgR8YC-XnytxkM","30312","food","Gourmet Foods International","33.7479262","-84.39841659999999","http://www.gfifoods.com/","255 Ted Turner Dr SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=4883781595606974705","(404) 954-7600"
"ChIJw2Pxp_ED9YgR76DtrNcdY6I","30312","grocery_or_supermarket","Little's Food Store","33.74924619999999","-84.3678961","http://littlesfoodstore.com/","198 Carroll St SE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=11701229068995109103","(404) 963-7012"
"ChIJ-ajUbfQD9YgRR9f2OJNcdCw","30312","grocery_or_supermarket","Triple Food Store","33.75303619999999","-84.37145839999999","","46 Boulevard SE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=3203287022352914247","(404) 522-2006"
