"place_id","zipcode","place_type","place_name","latitude","longitude","website_url","property_address","map_url","phone" 
"ChIJP3taJAYR9YgRFOpv7avIRgI","30339","church","Destiny Metropolitan Worship","33.9069935","-84.4837469","http://www.destinymetro.org/","1775 Water Pl SE, Atlanta, GA 30339, USA","https://maps.google.com/?cid=164039077194099220","(770) 509-9010"
"ChIJq6qqqpYQ9YgRXescO0sTf3s","30339","church","Fellowship Christian Center","33.8463102","-84.4831404","http://fccsmyrna.com/","146 Beech Haven Trail, Atlanta, GA 30339, USA","https://maps.google.com/?cid=8898852602542615389","(770) 436-5310"
"ChIJSVe1a9IR9YgRHiQFs2Dqf58","30339","church","Pursuit of Purpose Church","33.88364080000001","-84.45998159999999","","At Embassy Suites Hotel, 2815 Akers Mill Rd, Atlanta, GA 30339, USA","https://maps.google.com/?cid=11493162475114013726","(770) 595-6994"
"ChIJAzmbCWwQ9YgRL3-4smNFSmE","30339","church","Vinings United Methodist Church","33.8678165","-84.46365050000001","http://www.viningsumc.org/","3101 Paces Mill Rd SE, Atlanta, GA 30339, USA","https://maps.google.com/?cid=7010492064458112815","(770) 436-4843"
"ChIJ17Uy1qsP9YgRRxkeDioWLH4","30339","church","Mount Paran Church","33.8629819","-84.44141639999999","http://mountparan.com/","2055 Mt Paran Rd NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=9091666117635479879","(404) 923-8700"
"ChIJg3o-Pnoa9YgRz0nGxB4shnQ","30339","church","Vinings Church","33.845334","-84.4894166","http://www.viningschurch.com/","4479 Atlanta Rd SE, Smyrna, GA 30080, USA","https://maps.google.com/?cid=8396447065940838863","(404) 923-0175"
"ChIJzbzKslkQ9YgR1kJKnOv4vrc","30339","church","Cumberland Community Church","33.88026079999999","-84.47834399999999","http://www.cumberlandchurch.org/","3110 Sports Ave SE, Smyrna, GA 30080, USA","https://maps.google.com/?cid=13240293645338952406","(770) 952-8834"
"ChIJ9UtWZ3sa9YgRUZHO9rSCbKM","30339","church","Log Cabin Interdenominational","33.8398187","-84.4758392","http://logcabinchurch.com/","2699 Log Cabin Dr SE, Smyrna, GA 30080, USA","https://maps.google.com/?cid=11775930839413461329","(404) 351-8530"
"ChIJjdmmEkYO9YgRjmVKiejiI7E","30339","church","Mount Vernon Baptist Church","33.9059359","-84.41381699999999","http://mvbchurch.org/","850 Mount Vernon Hwy, Sandy Springs, GA 30327, USA","https://maps.google.com/?cid=12764295257261761934","(404) 255-3133"
"ChIJTc5BN2Aa9YgRhwnduWGu6ks","30339","church","7 Bridges To Recovery","33.8346324","-84.4715492","http://www.7bridgestorecovery.org/","2840 Plant Atkinson Rd SE, Smyrna, GA 30080, USA","https://maps.google.com/?cid=5470376432148220295","(678) 430-3698"
"ChIJ14EOT3Ya9YgRQDAlXvxlrvQ","30339","church","Saint Benedict's Episcopal Church","33.850601","-84.49414659999999","http://www.mysaintb.org/","2160 Cooper Lake Rd SE, Smyrna, GA 30080, USA","https://maps.google.com/?cid=17631141725787729984","(678) 279-4300"
"ChIJS7YO3TYO9YgRG4ho3-YYlsE","30339","church","Northwest Unitarian Universalist Congregation","33.9026436","-84.4205764","http://nwuuc.org/","1025 Mount Vernon Hwy, Atlanta, GA 30327, USA","https://maps.google.com/?cid=13949364275696404507","(770) 955-1408"
"ChIJ24iQ1RsQ9YgRON8WEj7uuPM","30339","place_of_worship","Village Church at Vinings","33.86672919999999","-84.4454078","http://villagechurchvinings.org/","4111 Northside Pkwy NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=17562048697290121016","(770) 933-2108"
"ChIJeSAEDcMP9YgRpjf7EWAnmyU","30339","church","St Dunstan's Episcopal Church","33.87535249999999","-84.4258578","http://www.stdunstan.net/","4393 Garmon Rd NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=2709802894365505446","(404) 266-1018"
"ChIJ7bBdx0YO9YgRvyqKqNB3zBU","30339","church","Holy Innocents' Episcopal Church","33.9089127","-84.41335459999999","http://www.holyinnocents.org/","805 Mount Vernon Hwy, Atlanta, GA 30327, USA","https://maps.google.com/?cid=1570762108109990591","(404) 255-4023"
"ChIJUUFfSj8O9YgRq5DPSbVhVcs","30339","synagogue","Temple Sinai","33.910143","-84.41796599999999","http://www.templesinaiatlanta.org/","5645 Dupree Dr NW, Sandy Springs, GA 30327, USA","https://maps.google.com/?cid=14651724393975091371","(404) 252-3073"
"ChIJvY_japUD9YgR-oZszubT4Tk","30339","church","Kairos Church","33.9145059","-84.4051585","http://www.kairosatlanta.org/","5855 Riverside Dr NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=4170847718180947706","(404) 883-3640"
"ChIJuZpiAXIR9YgRTnQts_HqEp8","30339","church","ReNew Worship Center","33.92423859999999","-84.4904274","http://www.renewworshipcenter.org/","2137 Kingston Ct #104, Marietta, GA 30067, USA","https://maps.google.com/?cid=11462482325425452110","(770) 580-4201"
"ChIJzaY_lr0P9YgRVhPuXKLHrbE","30339","church","Northwest Presbyterian Church","33.87211800000001","-84.410281","http://www.nwpcatlanta.org/","4300 Northside Dr NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=12803108815841923926","(404) 237-5539"
"ChIJI_osEscQ9YgRhjuMiCdhtd4","30339","church","Smyrna Presbyterian Church (PCA)","33.876761","-84.50831099999999","http://www.smyrnapres.org/","3130 Atlanta Rd SE, Smyrna, GA 30080, USA","https://maps.google.com/?cid=16047839669627140998","(770) 435-2251"
"ChIJc15IUysP9YgRzRmfXWr6yig","30342","church","Metropolitan Baptist Church","33.8858165","-84.35336459999999","http://www.metropolitanbaptistchurch.org/","4795 Peachtree Dunwoody Rd, Sandy Springs, GA 30342, USA","https://maps.google.com/?cid=2939437041556855245","(404) 256-4216"
"ChIJKTUdgegO9YgRAK4ycoFQ6oc","30342","church","Church Of Scientology Atlanta","33.902929","-84.3780309","http://www.scientology-atlanta.org/","5395 Roswell Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=9793728856567492096","(770) 394-4414"
"ChIJHcL5mCcP9YgRHTbtjnl_zXs","30342","synagogue","Congregation Beth Tefillah","33.89279490000001","-84.36671609999999","http://www.bethtefillah.org/","5065 High Point Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=8920926596956501533","(404) 843-2464"
"ChIJl7du42wP9YgRnoCRd88J9gc","30342","church","Buckhead Baptist Church","33.8674881","-84.38186949999999","http://www.buckheadbaptist.org/","4100 Roswell Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=573656789205221534","(404) 255-5112"
"ChIJVVVVVSEP9YgRelrFy5iVB04","30342","church","Destiny Church","33.8856615","-84.3699767","","Atlanta, GA 30342, USA","https://maps.google.com/?cid=5622627143281629818","(404) 785-7161"
"ChIJ5TyufSwJ9YgR-0bgwaS4Mp0","30342","church","Advent Hope","33.8964174","-84.351438","http://adventhopeatlanta.org","5185 Peachtree Dunwoody Rd, Atlanta, GA 30342, USA","https://maps.google.com/?cid=11327319030557067003","(678) 824-2434"
"ChIJm3ibmSwJ9YgRaICETy8JzQ4","30342","church","Church of the Redeemer","33.8964275","-84.3514555","http://www.redeemeratlanta.org/","5185 Peachtree Dunwoody Rd, Atlanta, GA 30342, USA","https://maps.google.com/?cid=1066518785558872168","(678) 298-1150"
"ChIJn3nPAGwP9YgRFzGyC62z3OQ","30342","church","Ascension Lutheran Church","33.8637914","-84.38110209999999","http://www.ascension-lcms.com/","4000 Roswell Rd, Atlanta, GA 30342, USA","https://maps.google.com/?cid=16491253491330855191","(404) 255-0224"
"ChIJC0a4izMP9YgR-acy147iIME","30342","church","St James United Methodist Church","33.8747448","-84.35890959999999","http://www.stjamesatlanta.org/","4400 Peachtree Dunwoody Rd, Atlanta, GA 30342, USA","https://maps.google.com/?cid=13916371951698487289","(404) 261-3121"
"ChIJUe96oicP9YgRjENueVnYtu8","30342","church","Church of the Atonement","33.8898525","-84.3666374","","4945 High Point Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=17273231299627074444","(404) 252-3324"
"ChIJZRYu-ewO9YgRQisTf6Vzmc8","30342","place_of_worship","Centro Catolico Del Espiritu","33.9115857","-84.38275109999999","http://www.hsccatl.com/d_CatholicCenter.aspx","120 Northwood Dr, Atlanta, GA 30342, USA","https://maps.google.com/?cid=14959114791926573890","(404) 303-9927"
"ChIJ3QAfcmUP9YgR_h8ezZZ2w7U","30342","church","Sardis United Methodist Church","33.8573381","-84.38368849999999","http://sardischurch.com/","3725 Powers Ferry Rd NW, Atlanta, GA 30342, USA","https://maps.google.com/?cid=13097442531382009854","(404) 237-6060"
"ChIJj9MMG18P9YgRD5vuoDuaYeI","30342","church","Buckhead Church","33.8489138","-84.37210809999999","http://www.buckheadchurch.org/","3336 Peachtree Rd NE, Atlanta, GA 30326, USA","https://maps.google.com/?cid=16312488906206386959","(404) 814-7000"
"ChIJr4fw0FMP9YgRT9g8NKxITR8","30342","church","Wieuca Road Baptist Church","33.8552871","-84.3599045","http://wieuca.org/","3626 Peachtree Rd NE, Atlanta, GA 30326, USA","https://maps.google.com/?cid=2255538892830464079","(404) 814-4460"
"ChIJy_flimIP9YgRjhWjGZHZNO8","30342","church","Peachtree Presbyterian Church","33.847478","-84.3831457","http://www.peachtreepres.org/","3434 Roswell Rd NE, Atlanta, GA 30305, USA","https://maps.google.com/?cid=17236640891077334414","(404) 842-5800"
"ChIJVRIty1IP9YgReTYjbRDWzFY","30342","church","Peachtree Road Lutheran Church","33.855144","-84.35420599999999","http://www.peachtreelutheran.org/","3686 Peachtree Rd NE, Atlanta, GA 30319, USA","https://maps.google.com/?cid=6254609348549621369","(404) 233-7031"
"ChIJzaY_lr0P9YgRVhPuXKLHrbE","30342","church","Northwest Presbyterian Church","33.87211800000001","-84.410281","http://www.nwpcatlanta.org/","4300 Northside Dr NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=12803108815841923926","(404) 237-5539"
"ChIJJ-MrOK4P9YgRBDFkEbz_fq4","30342","church","St John United Methodist Church","33.8844819","-84.4057895","http://stjohnatlanta.org/","550 Mt Paran Rd NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=12573768392875716868","(404) 255-1384"
"ChIJ6fZk77sP9YgRzig6Xrpaar4","30342","church","Holy Spirit Catholic Church","33.8772684","-84.41138749999999","http://www.hsccatl.com/","4465 Northside Dr NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=13720878971228924110","(404) 252-4513"
"ChIJ48zSUIsF9YgRI7tWNLv7zTQ","30342","church","Peachtree Road Church","33.8424867","-84.37621849999999","https://www.prumc.org/","Peachtree Rd, Atlanta, GA 30305, USA","https://maps.google.com/?cid=3804974041653492515","(404) 266-2373"
"ChIJZ4U9G3oE9YgRafSE-gnVkHM","30343","church","Atlanta First United Methodist Church","33.7643444","-84.3863372","http://www.atlantafirstumc.org/","360 Peachtree St NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=8327389949842486377","(404) 524-6614"
"ChIJ2QMhqHAE9YgRwy9ThwZJEwY","30343","church","Basilica of the Sacred Heart of Jesus","33.7637613","-84.3856773","http://www.sacredheartatlanta.org/","353 Peachtree Center Ave NE, Atlanta, GA 30303, USA","https://maps.google.com/?cid=437773881174077379","(404) 522-6800"
"ChIJWShrKYgD9YgRW6QS4MF5mOE","30343","church","First Congregational Church, UCC","33.75730369999999","-84.38388859999999","http://www.firstchurchatl.org/","105 Courtland St NE, Atlanta, GA 30303, USA","https://maps.google.com/?cid=16255876728588772443","(404) 659-6255"
"ChIJbe7UKYgD9YgRi4FyIw5PrrY","30343","church","First Congregational Church","33.7573449","-84.3839294","http://firstchurchatl.org/","105 Courtland St NE, Atlanta, GA 30303, USA","https://maps.google.com/?cid=13163545682993381771","(404) 659-6255"
"ChIJbe7UKYgD9YgRMmwBCczskGc","30343","church","First Congregational Church","33.758026","-84.38352499999999","http://firstchurchatl.org/","125 Ellis St NE, Atlanta, GA 30303, USA","https://maps.google.com/?cid=7462724943621483570","(404) 659-6255"
"ChIJpbaw0HAE9YgRHfpBG-HdN44","30343","church","Renovation Church","33.764591","-84.38331029999999","http://www.renovationchurch.com/","120 Ralph McGill Blvd NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=10247903435999541789","(404) 414-0589"
"ChIJbzMnKIoD9YgRT7MINu0vlJ0","30343","church","Big Bethel AME Church","33.7559329","-84.3804366","http://www.bigbethelame.org/","220 Auburn Ave NE, Atlanta, GA 30303, USA","https://maps.google.com/?cid=11354753256368157519","(404) 827-9707"
"ChIJz5Xl6YMD9YgRlK1J64vHUuI","30343","church","The Catholic Shrine of the Immaculate Conception","33.750384","-84.38964899999999","http://www.catholicshrineatlanta.org/","48 M.L.K. Jr Dr NW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=16308316604423843220","(404) 521-1866"
"ChIJJyVU94QD9YgRtVitNcavSIo","30343","church","Central Presbyterian Church","33.749547","-84.3889887","http://cpcatlanta.org/","201 Washington St SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=9964407441396160693","(404) 659-0274"
"ChIJN-2FDmUE9YgRFEc0sHDn8O4","30343","church","All Saints' Episcopal Church","33.7714596","-84.3876138","https://allsaintsatlanta.org/","634 West Peachtree St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=17217515846615975700","(404) 881-0835"
"ChIJRWUh7G8E9YgRlcXk0UIRbDE","30343","church","North Avenue Presbyterian Church","33.7709966","-84.38455159999999","http://www.northavenuepres.org/","607 Peachtree St NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=3561240384030164373","(404) 875-0431"
"ChIJsSdXqYQD9YgRs943PtDzBag","30343","church","Trinity United Methodist Church","33.7478843","-84.3907602","http://atlantatrinity.org/","265 Washington St SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=12107351248978042547","(404) 659-6236"
"ChIJr4DLcXwD9YgRgj-4028U2xM","30343","church","Central United Methodist Church","33.7542175","-84.4039282","http://centralumcatl.org/","501 Mitchell St SW, Atlanta, GA 30314, USA","https://maps.google.com/?cid=1430759777146257282","(404) 524-4263"
"ChIJTyiiX24E9YgRhosPOAmjXe4","30343","church","St Paul's Presbyterian Church","33.77210910000001","-84.38208949999999","http://www.stpaulsatlanta.com/","163 Ponce De Leon Ave NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=17176063813851515782","(404) 593-0022"
"ChIJ3_5xW_UD9YgRM2j4ElqHVLA","30343","church","Ebenezer Baptist Church","33.7567754","-84.3739822","http://www.historicebenezer.org/","101 Jackson St NE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=12705929269654087731","(470) 240-1265"
"ChIJYRxwmgoE9YgRX5K-_PX-N30","30343","church","Ebenezer Baptist Church","33.7552816","-84.3741691","http://www.historicebenezer.org/","407 Auburn Ave NE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=9022960710920868447","(404) 688-7300"
"ChIJl4FxPvUD9YgRXHL4VLEFA50","30343","church","Ebenezer Baptist Church","33.7563236","-84.37399569999999","http://www.historicebenezer.org/","400 Auburn Ave NE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=11313892948077736540","(404) 688-7300"
"ChIJ5Y4xuPQD9YgRaz204D7Kklo","30343","church","Liberty Baptist Church","33.7537245","-84.3745309","http://www.lbc-atl.org/","395 Chamberlain St SE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=6526501181419961707","(404) 525-3588"
"ChIJi1Ci7wgE9YgRI8nkocUWk54","30343","church","Blueprint Church","33.7674794","-84.3715368","http://www.blueprintchurch.org/","475 Boulevard NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=11426501717649574179","(404) 963-1209"
"ChIJDS0eH4UE9YgRgqEhgpCoNPA","30343","church","Antioch Baptist Church North","33.76783899999999","-84.405384","http://www.antiochnorth.org/antiochnorth.htm","M., 540 Cameron Madison Alexander Blvd NW, Atlanta, GA 30318, USA","https://maps.google.com/?cid=17308644606503657858","(404) 522-4673"
"ChIJkfWyJVYd9YgRSGBeW6N9W5E","30344","church","East Point Church of Christ","33.67228489999999","-84.4453621","http://www.thelordsway.com/eastpointga/","3046 Church St, East Point, GA 30344, USA","https://maps.google.com/?cid=10474103498946273352","(404) 761-0643"
"ChIJC8gPy3Id9YgRJ7v7J1EHBtI","30344","church","Fellowship of Faith Church International","33.6953096","-84.47132689999999","http://www.fofci.com/","2553 Connally Dr, East Point, GA 30344, USA","https://maps.google.com/?cid=15133791642969684775","(404) 349-5300"
"ChIJk0IZ7qUC9YgRw8iykyB2Muc","30344","church","First Apostolic Church","33.6776221","-84.42718170000001","","2818 Norman Berry Dr, East Point, GA 30344, USA","https://maps.google.com/?cid=16659507853885884611","(404) 767-3692"
"ChIJJ1XgslP99IgR_zmR3Mi4j90","30344","church","Divine Unity Missionary Baptist","33.663179","-84.43483599999999","http://www.divineunitymbc.org/contactus-forms.html","3385 Harrison Rd, East Point, GA 30344, USA","https://maps.google.com/?cid=15965182376885172735","(404) 766-4272"
"ChIJXT26llYd9YgRNiosZD5yCZQ","30344","church","New Generation Worship Center","33.67575699999999","-84.44444799999999","","1705 Washington Ave, Atlanta, GA 30344, USA","https://maps.google.com/?cid=10667182804697885238","(404) 254-1586"
"ChIJUezBXFEd9YgRnNBB9ErKAUU","30344","church","East Point Presbyterian Church","33.67871979999999","-84.44381709999999","","East Point, GA 30344, USA","https://maps.google.com/?cid=4972477886868082844","(404) 767-4242"
"ChIJ3bjKjEwd9YgR4Y84rjl6xI0","30344","church","Flames of Fire Church","33.6876805","-84.4405373","","2476 Lawrence St, East Point, GA 30344, USA","https://maps.google.com/?cid=10215424242937794529","(404) 763-0300"
"ChIJvUJDkWQd9YgRF9grJQTzfx8","30344","church","Word of Faith Love Center","33.6793249","-84.46811790000001","http://www.woflovecenter.org/","2435 Ben Hill Rd, Atlanta, GA 30344, USA","https://maps.google.com/?cid=2269799936347068439","(404) 762-8286"
"ChIJL29w61Md9YgRtH_AWKZe-0E","30344","church","Fellowship Group Baptist Church","33.678448","-84.44234","http://www.fbceastpoint.org/index.php?option=com_content&view=article&id=12&Itemid=118","2813 E Point St, Atlanta, GA 30344, USA","https://maps.google.com/?cid=4754497900166283188","(404) 762-9451"
"ChIJeUcrx6EC9YgRACPYCoc8hbw","30344","church","Greater Victory Christian Center","33.674495","-84.41820670000001","http://www.greatervcc.org/","2950 Sylvan Rd, Atlanta, GA 30344, USA","https://maps.google.com/?cid=13584330401733157632","(404) 767-6133"
"ChIJfWflzFv99IgRy7adIQyBxXA","30344","church","Church of the Living Waters","33.6645137","-84.4250222","http://www.churchofthelivingwaters.com/","1101 Willingham Dr, East Point, GA 30344, USA","https://maps.google.com/?cid=8126042991763502795","(404) 209-9913"
"ChIJEUoLpb8C9YgRvfadk4cfal0","30344","church","Impact Church","33.6911116","-84.4194924","http://impactdoingchurchdifferently.org","2323 Sylvan Rd, Atlanta, GA 30344, USA","https://maps.google.com/?cid=6731227260216276669","(404) 577-2826"
"ChIJ2XptxKEC9YgR4cxu-4kd--8","30344","church","East Point Church","33.6744796","-84.4181614","http://epointchurch.org/","2950 Sylvan Rd, East Point, GA 30344, USA","https://maps.google.com/?cid=17292447672685219041","(678) 763-7302"
"ChIJ4ymEQgsd9YgRSe2zykTPuh0","30344","church","Headland Heights United Methodist","33.696938","-84.475813","http://www.ngumc.info/churches/detail/2232","2147 Dodson Dr, East Point, GA 30344, USA","https://maps.google.com/?cid=2142252467133607241","(404) 344-0144"
"ChIJUe3iKZwd9YgR9szPRLgtDqk","30344","church","St Paul Missionary Baptist Church","33.6902676","-84.483256","http://www.stpaulmbc.net/history.htm","2870 Headland Dr, East Point, GA 30344, USA","https://maps.google.com/?cid=12181724311535471862","(404) 349-0660"
"ChIJk7_KqlYd9YgRTchxIP5Iw2U","30344","place_of_worship","Taqwa Community Center - East Point","33.67749300000001","-84.44371889999999","","1677 Dorsey Ave, East Point, GA 30344, USA","https://maps.google.com/?cid=7332784874592520269",""
"ChIJX0VYlJ7i9IgRnaN7LgQ2tcA","30344","church","Life Changing Walk of Faith","33.6685719","-84.46335230000001","http://lifechangingwalkoffaith.org/","3178 Washington Rd, East Point, GA 30344, USA","https://maps.google.com/?cid=13886064417654416285","(404) 762-1082"
"ChIJr2AV3qkC9YgRJxa0Su8VfW4","30344","church","Next Level Church","33.671562","-84.4316319","http://nextlevelchurchatlanta.org/","3056 Bayard St, Atlanta, GA 30344, USA","https://maps.google.com/?cid=7961543833755588135","(404) 767-7283"
"ChIJt7yknpvi9IgReYPlpWTr-KY","30344","church","Bethel Church","33.6662203","-84.46687319999999","","East Point, GA 30344, USA","https://maps.google.com/?cid=12031625222032819065",""
"ChIJAQAAAFAd9YgRR0XnA65qI00","30344","church","Leonard Kinnard Truth","33.68321809999999","-84.44877199999999","","Atlanta, GA 30344, USA","https://maps.google.com/?cid=5558403660727665991","(770) 892-2188"
"ChIJkz4ImoKd4RQROzK7fQQl5YE","30348","church","The Cathedral of St. Philip","33.8302781","-84.3874239","http://www.stphilipscathedral.org/","2744 Peachtree St NW, Atlanta, GA 30305, USA","https://maps.google.com/?cid=9359928101778960955","(404) 365-1000"
"ChIJkVMNzZkF9YgRuz8BOLjlUfk","30348","church","Cathedral of Christ the King","33.8279482","-84.38677749999999","http://www.cathedralofchristtheking.org/","2699 Peachtree Rd, Atlanta, GA 30305, USA","https://maps.google.com/?cid=17965392967933968315","(404) 233-2145"
"ChIJ7Z27p5AF9YgRXlDgWtCkOvY","30348","church","Episcopal Diocese of Atlanta","33.83095120000001","-84.38705","http://www.episcopalatlanta.org/","2744 Peachtree St NW, Atlanta, GA 30305, USA","https://maps.google.com/?cid=17742674896764293214","(404) 601-5320"
"ChIJ3eTtX5cF9YgRxfdW1uPEywQ","30348","church","Second-Ponce de Leon Baptist Church","33.8292732","-84.3857958","http://www.spdl.org/","2715 Peachtree Rd, Atlanta, GA 30305, USA","https://maps.google.com/?cid=345586279256618949","(404) 266-8111"
"ChIJXf_tX5cF9YgRvKXbzk6kXig","30348","place_of_worship","Family Life Center","33.829421","-84.38570299999999","http://www.spdl.org/","2715 Peachtree Rd, Atlanta, GA 30305, USA","https://maps.google.com/?cid=2908943067712824764","(404) 231-0375"
"ChIJr19PEaMF9YgRxzPYeWmwDg4","30348","church","Covenant Presbyterian Church","33.82169630000001","-84.3874055","http://covpresatlanta.org/","2461 Peachtree Rd NE, Atlanta, GA 30305, USA","https://maps.google.com/?cid=1012940933267207111","(404) 237-0363"
"ChIJ-WABo8YF9YgRGzy3bsMK7r8","30348","church","Passion City Church","33.8170293","-84.3712484","http://www.passioncitychurch.com/","515 Garson Dr NE, Atlanta, GA 30324, USA","https://maps.google.com/?cid=13830003340193774619","(678) 366-9192"
"ChIJXR5bBnIF9YgRwSiukfVP_yg","30348","place_of_worship","Northside United Methodist Church","33.831054","-84.40619119999999","http://northsideumc.org/","2799 Northside Dr NW, Atlanta, GA 30305, USA","https://maps.google.com/?cid=2954167796708026561","(404) 355-6475"
"ChIJLyI0fHoF9YgRPSh_3WMraDk","30348","church","New Hope A.M.E. Church","33.8375439","-84.404991","http://www.newhopeame.org/","3012 Arden Rd NW, Atlanta, GA 30305, USA","https://maps.google.com/?cid=4136603965657655357","(404) 261-4393"
"ChIJmc6lUIsF9YgRgSHaoVL1aZw","30348","church","Peachtree Road United Methodist Church","33.8418558","-84.37564359999999","http://www.prumc.org/","3180 Peachtree Rd, Atlanta, GA 30305, USA","https://maps.google.com/?cid=11270809277722927489","(404) 266-2373"
"ChIJ48zSUIsF9YgRI7tWNLv7zTQ","30348","church","Peachtree Road Church","33.8424867","-84.37621849999999","https://www.prumc.org/","Peachtree Rd, Atlanta, GA 30305, USA","https://maps.google.com/?cid=3804974041653492515","(404) 266-2373"
"ChIJy_flimIP9YgRjhWjGZHZNO8","30348","church","Peachtree Presbyterian Church","33.847478","-84.3831457","http://www.peachtreepres.org/","3434 Roswell Rd NE, Atlanta, GA 30305, USA","https://maps.google.com/?cid=17236640891077334414","(404) 842-5800"
"ChIJi1x56mQF9YgRHssy9wOgyh0","30348","church","Northside Drive Baptist Church","33.8403728","-84.40948519999999","http://www.northsidedrive.org/","3100 Northside Dr NW, Atlanta, GA 30305, USA","https://maps.google.com/?cid=2146704111288109854","(404) 237-8621"
"ChIJM6UH8hIF9YgRjhisyyPEALU","30348","synagogue","Ahavath Achim Synagogue","33.8233669","-84.4090229","http://www.aasynagogue.org/","600 Peachtree Battle Ave NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=13042640178884909198","(404) 355-5222"
"ChIJVyQ710vq9IgR7bkPNuAbRsQ","30348","point_of_interest","The Gathering Place","33.3838196","-84.56916029999999","http://www.peachtree-city.org/index.aspx?NID=865","203 McIntosh Trail, Peachtree City, GA 30269, USA","https://maps.google.com/?cid=14143022329597245933","(770) 631-2553"
"ChIJj9MMG18P9YgRD5vuoDuaYeI","30348","church","Buckhead Church","33.8489138","-84.37210809999999","http://www.buckheadchurch.org/","3336 Peachtree Rd NE, Atlanta, GA 30326, USA","https://maps.google.com/?cid=16312488906206386959","(404) 814-7000"
"ChIJ_zGeqUIF9YgRfLQcBZujR34","30348","church","Trinity Presbyterian Church","33.837327","-84.417615","http://www.trinityatlanta.org/","3003 Howell Mill Rd, Atlanta, GA 30327, USA","https://maps.google.com/?cid=9099421458326402172","(404) 237-6491"
"ChIJuSJeEV0F9YgRZ8MM_1mMxS0","30348","church","Saint Anne's Episcopal Church","33.83964","-84.41892299999999","http://www.saintannes.com/","3098 St Annes Ln NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=3298196620277760871","(404) 237-5589"
"ChIJ29psF68F9YgR9GpQZRYtodk","30348","church","ChristChurch Presbyterian","33.8016879","-84.39308899999999","http://christchurchatlanta.org/","1740 Peachtree St NE, Atlanta, GA 30309, USA","https://maps.google.com/?cid=15681864951693077236","(404) 605-0505"
"ChIJ3QAfcmUP9YgR_h8ezZZ2w7U","30348","church","Sardis United Methodist Church","33.8573381","-84.38368849999999","http://sardischurch.com/","3725 Powers Ferry Rd NW, Atlanta, GA 30342, USA","https://maps.google.com/?cid=13097442531382009854","(404) 237-6060"
"ChIJp8RiI3Dj9IgReyH_5qGqjao","30349","church","World Changers Church International","33.5942658","-84.471538","http://www.worldchangers.org/","2500 Burdett Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=12289666570505888123","(770) 210-5700"
"ChIJ9-D-p1rj9IgR48A5J0WILEs","30349","church","Mcnealey Erica","33.5932836","-84.4489193","","5906 Seabright Ln, College Park, GA 30349, USA","https://maps.google.com/?cid=5416854282412081379","(770) 907-5834"
"ChIJHYfqxWbg9IgROKzQ-I8Lkjc","30349","church","Emmanuel Worship Center","33.64020899999999","-84.58776899999999","http://www.penielatlanta.com/","6135 Jones Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=4004275731668446264","(404) 254-1780"
"ChIJQ0SnXxfj9IgRAKu99yXR_VQ","30349","church","First Missionary Baptist Church","33.6168914","-84.4633664","http://firstmissionarybc.org/","2245 Godby Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=6124281029294140160","(404) 761-1491"
"ChIJzUXhW6T89IgRWJ33x7r6_2Q","30349","church","Faith Walk Ministries Inc","33.5894688","-84.4248394","http://www.faithwalkministriesinc.com/","6084 Riverdale Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=7277811202979765592","(770) 994-0033"
"ChIJDSLNdb3h9IgRzSdNj81iTCE","30349","church","Friendship Community Church","33.6458842","-84.5452523","http://www.myfriendshipcommunity.com/","4141 Old Fairburn Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=2399401336493647821","(404) 349-6040"
