"place_id","zipcode","place_type","place_name","latitude","longitude","website_url","property_address","map_url","phone" 
"ChIJibDEJC1L9IgRLlulBDV7T6c","30013","church","Redeeming Love Christian Church","33.649323","-83.983333","http://redeeming.org/","1931 Old Covington Rd NE, Conyers, GA 30013, USA","https://maps.google.com/?cid=12055990195135535918","(770) 922-1491"
"ChIJK64n9tZK9IgRwOHJIvPiThU","30013","church","Bald Rock Baptist Church","33.64231899999999","-83.971772","http://baldrockbaptistchurch.org/","2284 Old Covington Rd NE, Conyers, GA 30013, USA","https://maps.google.com/?cid=1535414056868504000","(770) 929-3421"
"ChIJtUMJBd9K9IgRe_OqgESvTcs","30013","church","Fountain of Life Tabernacle","33.63081","-83.972644","http://fountainoflifetabernacle.org/","Edwards Dr, Conyers, GA 30013, USA","https://maps.google.com/?cid=14649557871657415547","(770) 918-0104"
"ChIJ68T-T75M9IgRbO4nXHwe6jw","30013","church","Seventh-day Adventist Church","33.61038420000001","-83.9931096","http://conyerschurch.org/","3001 Old Salem Rd SE, Conyers, GA 30013, USA","https://maps.google.com/?cid=4389354306296868460","(770) 483-0764"
"ChIJ7y50Lqm09YgRB1HFj99A15g","30013","church","Logos International Fellowship, Conyers GA","33.65946900000001","-84.011797","http://www.thelogosfellowship.org/","2385 Wall St, Conyers, GA 30013, USA","https://maps.google.com/?cid=11013342742691795207","(678) 712-4395"
"ChIJLxlVz_1K9IgRbfaqbJrIamI","30013","church","Grace Covenant Presbyterian","33.611809","-83.972433","http://gracecovenantpresbyterian.atlpcusa.org/","2900 Salem Rd SE, Conyers, GA 30013, USA","https://maps.google.com/?cid=7091701128821929581","(770) 786-0111"
"ChIJodN1g5AL9YgRGxwp_X7yqUU","30338","church","North Atlanta Church of Christ","33.967606","-84.3403196","http://www.nacofc.org/","5676 Roberts Dr, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=5019809886908259355","(770) 399-5222"
"ChIJX0mYCf0A9YgROJDHVEjIFno","30338","church","First Baptist Church Atlanta","33.9220966","-84.2988769","http://www.fba.org/","4400 N Peachtree Rd, Atlanta, GA 30338, USA","https://maps.google.com/?cid=8797439135100407864","(770) 234-8300"
"ChIJ8xSLDuQL9YgRt3EOwdmxS5Y","30338","church","Dunwoody Baptist Church","33.9413315","-84.33900199999999","http://www.dbc.org/","1445 Mt Vernon Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=10829945277747458487","(770) 280-1200"
"ChIJv13xoUYK9YgRgJstSkpK49A","30338","church","Life Center Ministries","33.96085719999999","-84.297507","http://www.lifecenter.org/","2690 Mt Vernon Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=15051956062534867840","(770) 399-0660"
"ChIJCUIZsSkK9YgRvlhWe9PtunQ","30338","church","Hispanic SDA Church","33.93454499999999","-84.30470099999999","","2197 Peeler Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=8411296746630961342","(770) 688-6525"
"ChIJtR0Kn-gL9YgR5eP1IvL6PYA","30338","church","Dunwoody United Methodist Church","33.9456308","-84.33648719999999","http://www.dunwoodyumc.org/","1548 Mt Vernon Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=9240817928309695461","(770) 394-0675"
"ChIJL50OqNkL9YgRYJuXf1xDrx0","30338","church","Calvary Church","33.936795","-84.324265","http://www.calvaryatlanta.com/","5067 Chamblee Dunwoody Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=2139002412580969312","(770) 393-2197"
"ChIJayDv9iAK9YgRYDEeZeIJ58c","30338","church","St Patrick's Episcopal Church","33.9341014","-84.2940546","http://stpat.net/","4755 N Peachtree Rd, Atlanta, GA 30338, USA","https://maps.google.com/?cid=14404492801131557216","(770) 455-6523"
"ChIJ__Mh6MIL9YgR2CyKiUA7w2Y","30338","mosque","Masjid Uthman (Dunwoody Community Center)","33.9213453","-84.31022809999999","http://masjiduthmanatlanta.org/","1 Dunwoody Park S #250, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=7404827360698707160","(678) 871-7786"
"ChIJcbI1_SMK9YgRTUYHRcJAdPE","30338","place_of_worship","Kingswood United Methodist Church","33.9388527","-84.2955695","https://kingswoodumc.org/","5015 Tilly Mill Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=17398602463565006413","(770) 457-1317"
"ChIJ3XnJxMgL9YgRvK_8Ihf0uKA","30338","church","Saint Luke's Presbyterian Church","33.95101969999999","-84.320634","http://www.slpres.org/","1978 Mt Vernon Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=11581274821991641020","(770) 393-1424"
"ChIJAQAAANAL9YgRImIis6ffkt0","30338","church","Discover Life Church","33.93454499999999","-84.30470099999999","http://www.discoverlifega.org/","2197 Peeler Rd, Atlanta, GA 30338, USA","https://maps.google.com/?cid=15966069540339737122","(770) 393-1900"
"ChIJM01cqiEK9YgRRe9o06yQyzI","30338","church","St Barnabas Anglican Church","33.9351238","-84.29374989999999","http://stbarnabasatl.org/","4795 N Peachtree Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=3660178194124304197","(770) 457-1103"
"ChIJq7b6bIQJ9YgRdrFPufEHCdk","30338","hindu_temple","Hindu Temple Of Dunwoody Parivaar","33.9256839","-84.306005","http://www.hindutempleofdunwoody.com/","2029 Pernoshal Ct, Atlanta, GA 30338, USA","https://maps.google.com/?cid=15639039915798278518","(323) 424-4286"
"ChIJCYTDLJ0J9YgRvRRzNNNfOKI","30338","mosque","Masjid Uthman","33.9217612","-84.30993599999999","http://www.masjiduthmanatlanta.org/","1 Dunwoody Park S #250, Atlanta, GA 30338, USA","https://maps.google.com/?cid=11689198193562817725","(678) 871-7786"
"ChIJIzHEpToK9YgR2nBipWJuDtU","30338","synagogue","Congregation Ariel","33.9445818","-84.3005331","https://www.congariel.org/","5227 Tilly Mill Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=15352329549713141978","(770) 390-9071"
"ChIJD8QadUgK9YgRgwiNQWgloIc","30338","church","All Saints Catholic Church","33.9565378","-84.30158609999999","http://www.allsaints.us","2443 Mt Vernon Rd, Atlanta, GA 30338, USA","https://maps.google.com/?cid=9772852321100564611","(770) 393-3255"
"ChIJd7lgetkL9YgR3k5EbCTbIik","30338","church","Atlanta North SDA Church","33.9385666","-84.3259695","http://www.atlantanorthchurch.com/","5123 Chamblee Dunwoody Rd, Dunwoody, GA 30338, USA","https://maps.google.com/?cid=2964172454244929246","(770) 399-6884"
"ChIJAZbrS58L9YgRH0wdxqCMfhw","30338","synagogue","Temple Emanu-El","33.974929","-84.33357869999999","http://www.templeemanuelatlanta.org/","1580 Spalding Dr, Atlanta, GA 30350, USA","https://maps.google.com/?cid=2053233102273989663","(770) 395-1340"
"ChIJB92Dip8J9YgRE1tCKtr3oQE","30338","church","Chamblee First United Methodist Church","33.9110587","-84.3087987","http://www.chambleeumc.org/","4147 Chamblee Dunwoody Rd, Atlanta, GA 30341, USA","https://maps.google.com/?cid=117647581672266515","(770) 457-2525"
"ChIJ8Vk9LZ2n9YgRV5D7aRuPfsM","30341","church","Embry Hills Church of Christ","33.8838389","-84.2594155","http://www.embryhills.com/","3250 Chamblee Tucker Rd, Atlanta, GA 30341, USA","https://maps.google.com/?cid=14086854032366473303","(770) 455-8412"
"ChIJZz4gf24I9YgRbDharSAsuXA","30341","church","The Gathering Place Atlanta","33.85803799999999","-84.295177","http://glbtchurch.com/","2700 Northeast Expy #100, Atlanta, GA 30345, USA","https://maps.google.com/?cid=8122571921798346860","(404) 815-0007"
"ChIJK2yBiIen9YgRWrlt2fkjVhM","30341","church","AME Sixth District Headquarters","33.87883109999999","-84.26980089999999","","2900 Chamblee Tucker Rd # 3, Atlanta, GA 30341, USA","https://maps.google.com/?cid=1393340690719422810","(770) 220-1770"
"ChIJR0Wty1II9YgRLCiPxSTtZDk","30341","church","Iglessia De Dios Penticostcal","33.887938","-84.303085","","5295 New Peachtree Rd, Chamblee, GA 30341, USA","https://maps.google.com/?cid=4135691100022057004","(770) 455-7756"
"ChIJzat1LpEJ9YgRuN8jWx-Vrsw","30341","church","Korean Central Presbyterian","33.916096","-84.29834699999999","http://joongangch.org/","4201 N Peachtree Rd, Atlanta, GA 30341, USA","https://maps.google.com/?cid=14748889791590555576","(770) 457-1998"
"ChIJcdnCQTII9YgRX6VePL-DmYM","30341","church","Northside Community Church","33.8824066","-84.2819312","","2605 Chamblee Tucker Rd, Atlanta, GA 30341, USA","https://maps.google.com/?cid=9482755347780117855","(770) 451-2220"
"ChIJuRyJbl0I9YgRa0yNZmCAvz8","30341","church","The Universal Church","33.86703780000001","-84.30297329999999","http://www.universalusa.org/","2130 Dresden Dr, Atlanta, GA 30341, USA","https://maps.google.com/?cid=4593531296466947179","(404) 633-2244"
"ChIJI23XRXQJ9YgR2Cb67l2Rj3A","30341","synagogue","Chabad Israeli Center","33.9148131","-84.3157514","http://www.cclcatl.com/","4276 Chamblee Dunwoody Rd, Chamblee, GA 30341, USA","https://maps.google.com/?cid=8110861286544910040",""
"ChIJD0opd4Sn9YgRrDFzjiWMVnA","30341","church","New Covenant Community Church","33.8806657","-84.26199149999999","http://atlantanccc2.org/","3147 Chamblee Tucker Rd, Chamblee, GA 30341, USA","https://maps.google.com/?cid=8094811473176637868","(770) 451-2038"
"ChIJB92Dip8J9YgRE1tCKtr3oQE","30341","church","Chamblee First United Methodist Church","33.9110587","-84.3087987","http://www.chambleeumc.org/","4147 Chamblee Dunwoody Rd, Atlanta, GA 30341, USA","https://maps.google.com/?cid=117647581672266515","(770) 457-2525"
"ChIJgVn_vaGn9YgRqmi0LX20cVA","30341","church","Embry Hills United Methodist Church","33.8814175","-84.24737949999999","http://www.embryhillsumc.org/","3304 Henderson Mill Rd, Chamblee, GA 30341, USA","https://maps.google.com/?cid=5796612645133248682","(770) 938-0661"
"ChIJT4rZHYoI9YgRtCsFui8UMds","30341","church","Skyland United Methodist Church","33.8612636","-84.31263199999999","http://skylandumc.org/","1850 Skyland Terrace NE, Atlanta, GA 30319, USA","https://maps.google.com/?cid=15794427563381959604","(404) 634-6209"
"ChIJuTHgDukI9YgRE_x-cd-Ibgg","30341","church","Brookhaven Christian Church","33.874622","-84.3301199","http://www.brookhavenchristian.org/","4500 Peachtree Rd, Atlanta, GA 30319, USA","https://maps.google.com/?cid=607573493004827667","(404) 237-3030"
"ChIJO2NlOC0I9YgRt5jnv7gfIuo","30341","church","Northwoods United Methodist Church","33.88576439999999","-84.27908649999999","http://northwoods-umc.org/","2635 Fairlane Dr, Doraville, GA 30340, USA","https://maps.google.com/?cid=16871082032437369015","(770) 457-4576"
"ChIJ_4tbc-YI9YgRbWyTzQzO10Y","30341","church","St Martin In the Fields","33.8796535","-84.3279287","http://www.stmartins.org/","3110 Ashford Dunwoody Rd NE, Atlanta, GA 30319, USA","https://maps.google.com/?cid=5104775257031666797","(404) 261-4292"
"ChIJXTGfC-oI9YgR6TBzKwHgB-E","30341","church","First Baptist Church","33.87164509999999","-84.33291609999999","http://www.fba.org/","4400 Peachtree Rd, Atlanta, GA 30319, USA","https://maps.google.com/?cid=16215175278999318761","(770) 234-8300"
"ChIJX0mYCf0A9YgROJDHVEjIFno","30341","church","First Baptist Church Atlanta","33.9220966","-84.2988769","http://www.fba.org/","4400 N Peachtree Rd, Atlanta, GA 30338, USA","https://maps.google.com/?cid=8797439135100407864","(770) 234-8300"
"ChIJRTBL-uAI9YgR1vPZDJSIL9o","30341","church","Our Lady of the Assumption Catholic Church","33.88614980000001","-84.3309842","http://www.olachurch.org/","1350 Hearst Dr NE, Atlanta, GA 30319, USA","https://maps.google.com/?cid=15721934993625838550","(404) 261-7181"
"ChIJXdyTIOUJ9YgRHWgJVZXToEE","30341","mosque","Islamic Community Center of Atlanta","33.9190318","-84.2780326","http://www.iccatlanta.org/resources/","2674 Woodwin Rd, Doraville, GA 30360, USA","https://maps.google.com/?cid=4729012247069288477","(770) 454-8152"
"ChIJ5ZlgHH-n9YgRW0EhhJ_VRd8","30341","place_of_worship","InTouch Ministries","33.88856920000001","-84.266267","http://www.intouch.org/","3836 Dekalb Technology Pkwy, Doraville, GA 30340, USA","https://maps.google.com/?cid=16088500124944253275","(770) 220-1700"
"ChIJvQeXGICn9YgRDf5NEbHqjK0","30340","church","The Solid Rock of Atlanta","33.8861165","-84.26875079999999","http://solidrockofatlanta.org/","3740 Dekalb Technology Pkwy, Atlanta, GA 30340, USA","https://maps.google.com/?cid=12505628311521459725","(404) 697-5215"
"ChIJOxc5TCsI9YgREXG-IPS1LF4","30340","church","Church of the New Covenant Church","33.8868647","-84.27466369999999","http://www.cncdoraville.org/","3330 Chestnut Dr, Doraville, GA 30340, USA","https://maps.google.com/?cid=6785998798666494225","(770) 455-8117"
"ChIJV86B1sQJ9YgRQGlSIDX0_wY","30340","church","Whirlwind Missions Inc","33.9003156","-84.2813147","http://www.whirlwindmissions.org/","5935 New Peachtree Rd, Doraville, GA 30340, USA","https://maps.google.com/?cid=504390192301500736","(770) 490-1668"
"ChIJtWW_B6un9YgRopDsvnL-9kw","30340","church","Northeast Baptist Church","33.881362","-84.23106899999999","http://www.nebcatlanta.com/","4046 Chamblee Tucker Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=5545899759936245922","(770) 938-8333"
"ChIJVy0RTCsI9YgRpx9A4pGPXTc","30340","place_of_worship","Recorder society","33.8868018","-84.27465720000001","","3330 Chestnut Dr, Doraville, GA 30340, USA","https://maps.google.com/?cid=3989502701649010599",""
"ChIJuckmA2Gn9YgRd_X70PFbSy8","30340","church","Atlanta Presbyterian Church","33.9057419","-84.26678690000001","","3872 McElroy Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=3407918637187331447","(770) 454-7600"
"ChIJlSjfodsJ9YgRrWN4gIFHotk","30340","church","The Salvation Army Atlanta International Corps","33.9021302","-84.2778223","http://salvationarmyatlanta.org/international/","3771 Central Ave, Doraville, GA 30340, USA","https://maps.google.com/?cid=15682175473989215149","(404) 486-2820"
"ChIJ5ZlgHH-n9YgRwAYPTIwemDI","30340","point_of_interest","En Contacto","33.88862729999999","-84.2662546","http://www.encontacto.org/","3836 Dekalb Technology Pkwy, Atlanta, GA 30340, USA","https://maps.google.com/?cid=3645697486276724416","(770) 451-1001"
"ChIJmde2NHKn9YgRP6d9__B5Hq8","30340","church","Ministerios La Primicia","33.89421","-84.253168","","4187 Northeast Expy, Atlanta, GA 30340, USA","https://maps.google.com/?cid=12618657281924245311","(404) 259-2677"
"ChIJUwLI_5-n9YgRnILGmq958dE","30340","church","Marktab Ministries","33.8856","-84.24849999999999","","3577 Chamblee Tucker # A-228 , Atlanta, GA 30341, GA 30340, USA","https://maps.google.com/?cid=15128006418437145244","(770) 414-2916"
"ChIJWelhFxGn9YgRAWb7fg2CSH0","30340","church","Iglesia Lluiva De Amor","33.9003506","-84.2417133","","3951 Pleasantdale Rd, Atlanta, GA 30340, United States","https://maps.google.com/?cid=9027608447540749825",""
"ChIJ5Tz_H12n9YgRWNKGIc9DAbE","30340","church","Young Nak Presbyterian Church","33.9111959","-84.26080999999999","","3100 Oakcliff Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=12754550176589730392","(770) 936-2800"
"ChIJZfUfotkJ9YgRPhZ3P_Hw_zM","30340","church","Iglesia Capn","33.90034899999999","-84.2738847","","2000 Clearview Ave, Doraville, GA 30340, USA","https://maps.google.com/?cid=3746978333938095678",""
"ChIJ7Zwi3gin9YgRj2-Z3eKpgRc","30340","church","Tucker Times","33.8895222","-84.2408396","http://hometownnewsatlanta.com/","3638 Summitridge Dr, Atlanta, GA 30340, USA","https://maps.google.com/?cid=1693821726713540495","(770) 939-5888"
"ChIJRUlzmAqn9YgRqVOGYDjXXV0","30340","church","Doraville- Chamblee Hispanic Seventh-day Adventist Church","33.8861438","-84.2476044","http://chambleespanish22.adventistchurchconnect.org/","3295 Northcrest Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=6727770055498945449","(770) 414-4787"
"ChIJzdvUJ9EJ9YgRRE1DhJA7OBY","30340","church","Iglesia De Cristo En Doraville","33.8948086","-84.2761036","","3545 Chestnut Dr, Doraville, GA 30340, USA","https://maps.google.com/?cid=1601095159410543940","(770) 457-4400"
"ChIJ3dJ0684J9YgRN7KsczoDwdg","30340","church","Iglesia Luterana Sagrada Familia","33.8943926","-84.284249","","5200, Doraville, GA 30340, USA","https://maps.google.com/?cid=15618768532281274935",""
"ChIJRUlzmAqn9YgRbW1Afm-0sHI","30340","church","Iglesia Adventista Del Septimo","33.886185","-84.24761099999999","","3295 Northcrest Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=8264303707177381229","(770) 414-4787"
"ChIJ90gGI6qn9YgRiyD7rePGJ6s","30340","church","Redeemer Orthodox Presbyterian Church, Atlanta GA","33.88508499999999","-84.2340042","http://ropc.org/","3930 Chamblee Tucker Rd, Doraville, GA 30340, USA","https://maps.google.com/?cid=12333044785756184715","(770) 938-7272"
"ChIJfzo0JMUJ9YgRFhyhqFk9K3w","30340","church","First Baptist Church","33.9003233","-84.2813161","http://fbcdoraville.com/","5935 New Peachtree Rd, Atlanta, GA 30340, USA","https://maps.google.com/?cid=8947312539992136726","(770) 457-0244"
"ChIJlZadApW49YgRg0hoDQLVdEA","30017","church","Word Aflame Tabernacle","33.8910355","-83.9510562","http://wordaflameupc.com/","2255 Loganville Hwy, Grayson, GA 30017, USA","https://maps.google.com/?cid=4644571320517412995","(678) 376-5678"
"ChIJpQI3H9q49YgRcfeLg0ryiV0","30017","church","Jehovah's Witnesses","33.90432699999999","-83.968835","","540 Hillside Dr SW, Grayson, GA 30017, USA","https://maps.google.com/?cid=6740184719185147761","(770) 963-6167"
"ChIJybx38-649YgR940IWJMiXEo","30017","church","Chestnut Grove Baptist Church","33.8861289","-83.960031","http://chestnutgrove.org/","2299 Rosebud Rd, Grayson, GA 30017, USA","https://maps.google.com/?cid=5358195672896540151","(770) 963-7051"
"ChIJVWRQb-W49YgRyepxR64yOX0","30017","church","Faith Community Church","33.88565030000001","-83.9648387","http://www.faithchurchgrayson.org/","800 Grayson Pkwy, Grayson, GA 30017, USA","https://maps.google.com/?cid=9023299052517845705","(770) 995-7020"
"ChIJlZadApW49YgRIgf_j22q4iQ","30017","church","Pentecostal Church Grayson","33.8910333","-83.95103859999999","http://www.wordaflameupc.com/","2255 Loganville Hwy, Grayson, GA 30017, USA","https://maps.google.com/?cid=2657874117646026530","(770) 891-7065"
"ChIJq36JWVC49YgRII1uIXSfKsQ","30017","church","Community of Grace","33.86191549999999","-83.9683519","http://www.transformlives.org/","1200 Athens Hwy, Grayson, GA 30017, USA","https://maps.google.com/?cid=14135285701581638944","(770) 972-4304"
"ChIJPUiu1-S49YgR359TF26V5O0","30017","church","Highlands Presbyterian Church","33.8842758","-83.96709","http://www.highlandsarp.org/","830 Grayson Pkwy, Grayson, GA 30017, USA","https://maps.google.com/?cid=17141990381749247967","(770) 978-3001"
"ChIJmwOKLMC49YgRm9LT6FkRuAE","30017","church","Word of Deliverance Church","33.88843800000001","-83.95855","","Grayson, GA 30017, USA","https://maps.google.com/?cid=123868067608646299","(866) 649-5849"
"ChIJ3Y-gHMO49YgRHsdD8DGaDcU","30017","church","Live Free Church","33.8972857","-83.9619278","http://livefreechurch.org/","1911 Grayson Hwy #8-323, Grayson, GA 30017, USA","https://maps.google.com/?cid=14199174739444090654","(678) 442-0487"
"ChIJ94lA8L-49YgR_W2tUBgeBdM","30017","church","First Baptist Church-Grayson","33.8938837","-83.9535686","http://www.fbcgrayson.org/","2142 Loganville Hwy, Grayson, GA 30017, USA","https://maps.google.com/?cid=15205592806667939325","(770) 963-3610"
"ChIJA4A8u-m49YgRdRvHu8dE5nc","30017","place_of_worship","Grayson United Methodist Church","33.89233459999999","-83.96167389999999","http://www.graysonumc.org/","555 Grayson Pkwy, Grayson, GA 30017, USA","https://maps.google.com/?cid=8639668559796444021","(770) 963-2944"
"ChIJFyUkV2S59YgRTxYwol4xnns","30017","church","Mount Zion Baptist Church","33.889379","-84.0106826","http://www.mountzionsnellville.com/","1525 Scenic Hwy S, Snellville, GA 30078, USA","https://maps.google.com/?cid=8907611395503167055","(770) 972-5020"
"ChIJx9iAj2nH9YgRCzTfowRzzoo","30017","church","Anchor Church","33.88998849999999","-83.9167296","http://www.anchorgrayson.org/","451 Ozora Rd, Loganville, GA 30052, USA","https://maps.google.com/?cid=10002058286202827787","(770) 554-2250"
"ChIJXZmNJly49YgR6ydugTHNH4Y","30017","church","Gracepointe Church of Nazarene","33.8656633","-83.9558383","http://www.gracepointe.com/","2900 Rosebud Rd, Loganville, GA 30052, USA","https://maps.google.com/?cid=9664668937868945387","(678) 990-3954"
"ChIJv-DvC9S49YgRSRroVO8zSyc","30017","church","Cornerstone Baptist Church","33.912133","-83.9683718","http://cbchurch.net/","1400 Grayson Hwy, Lawrenceville, GA 30045, USA","https://maps.google.com/?cid=2831413893747186249","(770) 338-2677"
"ChIJfXi1sI649YgRxGg8ymSfIvM","30017","church","Bay Creek Community Church","33.87730320000001","-83.9468906","http://baycreekchurch.org/","480 Cooper Rd, Loganville, GA 30052, USA","https://maps.google.com/?cid=17519740755663153348","(770) 466-9494"
"ChIJyUYbpUa49YgRTLh59tfWGHw","30017","church","Saint Oliver Plunkett Church","33.85455150000001","-83.95935209999999","http://www.stolivers.com/","Loganville, GA 30052, USA","https://maps.google.com/?cid=8942133283185604684",""
"ChIJa-ZzXly49YgRwKQUIKIRC_U","30017","synagogue","Beth Ha'mashiach Messianic","33.8625271","-83.9565659","http://bethhamashiach.com/","2950 Rosebud Rd, Loganville, GA 30052, USA","https://maps.google.com/?cid=17657226152056759488","(678) 639-3377"
"ChIJW6t0QEa49YgREQIqIarj1PA","30017","church","Saint Oliver Plunkett Catholic Church","33.8545953","-83.9611815","http://www.stolivers.com/","3200 Brooks Dr, Snellville, GA 30078, USA","https://maps.google.com/?cid=17353745584005710353","(770) 979-2500"
"ChIJwwgpr3_H9YgRByn2ZY8OE1c","30017","church","Sanctuary Baptist Church","33.872596","-83.92979199999999","http://www.sanctuarybaptist.net/","3064 Oak Grove Rd SW, Loganville, GA 30052, USA","https://maps.google.com/?cid=6274374714910976263","(770) 466-7799"
"ChIJc15IUysP9YgRzRmfXWr6yig","30342","church","Metropolitan Baptist Church","33.8858165","-84.35336459999999","http://www.metropolitanbaptistchurch.org/","4795 Peachtree Dunwoody Rd, Sandy Springs, GA 30342, USA","https://maps.google.com/?cid=2939437041556855245","(404) 256-4216"
"ChIJKTUdgegO9YgRAK4ycoFQ6oc","30342","church","Church Of Scientology Atlanta","33.902929","-84.3780309","http://www.scientology-atlanta.org/","5395 Roswell Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=9793728856567492096","(770) 394-4414"
"ChIJHcL5mCcP9YgRHTbtjnl_zXs","30342","synagogue","Congregation Beth Tefillah","33.89279490000001","-84.36671609999999","http://www.bethtefillah.org/","5065 High Point Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=8920926596956501533","(404) 843-2464"
"ChIJl7du42wP9YgRnoCRd88J9gc","30342","church","Buckhead Baptist Church","33.8674881","-84.38186949999999","http://www.buckheadbaptist.org/","4100 Roswell Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=573656789205221534","(404) 255-5112"
"ChIJVVVVVSEP9YgRelrFy5iVB04","30342","church","Destiny Church","33.8856615","-84.3699767","","Atlanta, GA 30342, USA","https://maps.google.com/?cid=5622627143281629818","(404) 785-7161"
"ChIJ5TyufSwJ9YgR-0bgwaS4Mp0","30342","church","Advent Hope","33.8964174","-84.351438","http://adventhopeatlanta.org","5185 Peachtree Dunwoody Rd, Atlanta, GA 30342, USA","https://maps.google.com/?cid=11327319030557067003","(678) 824-2434"
"ChIJm3ibmSwJ9YgRaICETy8JzQ4","30342","church","Church of the Redeemer","33.8964275","-84.3514555","http://www.redeemeratlanta.org/","5185 Peachtree Dunwoody Rd, Atlanta, GA 30342, USA","https://maps.google.com/?cid=1066518785558872168","(678) 298-1150"
"ChIJ3QAfcmUP9YgR_h8ezZZ2w7U","30342","church","Sardis United Methodist Church","33.8573381","-84.38368849999999","http://sardischurch.com/","3725 Powers Ferry Rd NW, Atlanta, GA 30342, USA","https://maps.google.com/?cid=13097442531382009854","(404) 237-6060"
"ChIJn3nPAGwP9YgRFzGyC62z3OQ","30342","church","Ascension Lutheran Church","33.8637914","-84.38110209999999","http://www.ascension-lcms.com/","4000 Roswell Rd, Atlanta, GA 30342, USA","https://maps.google.com/?cid=16491253491330855191","(404) 255-0224"
"ChIJC0a4izMP9YgR-acy147iIME","30342","church","St James United Methodist Church","33.8747448","-84.35890959999999","http://www.stjamesatlanta.org/","4400 Peachtree Dunwoody Rd, Atlanta, GA 30342, USA","https://maps.google.com/?cid=13916371951698487289","(404) 261-3121"
"ChIJZRYu-ewO9YgRQisTf6Vzmc8","30342","place_of_worship","Centro Catolico Del Espiritu","33.9115857","-84.38275109999999","http://www.hsccatl.com/d_CatholicCenter.aspx","120 Northwood Dr, Atlanta, GA 30342, USA","https://maps.google.com/?cid=14959114791926573890","(404) 303-9927"
"ChIJUe96oicP9YgRjENueVnYtu8","30342","church","Church of the Atonement","33.8898525","-84.3666374","","4945 High Point Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=17273231299627074444","(404) 252-3324"
"ChIJj9MMG18P9YgRD5vuoDuaYeI","30342","church","Buckhead Church","33.8489138","-84.37210809999999","http://www.buckheadchurch.org/","3336 Peachtree Rd NE, Atlanta, GA 30326, USA","https://maps.google.com/?cid=16312488906206386959","(404) 814-7000"
"ChIJvTHRihYP9YgRa3do0j9nhko","30342","church","Jehovah's Witnesses","33.8762649","-84.37800299999999","","258 W Wieuca Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=5370093129496557419","(404) 255-0030"
"ChIJr4fw0FMP9YgRT9g8NKxITR8","30342","church","Wieuca Road Baptist Church","33.8552871","-84.3599045","http://wieuca.org/","3626 Peachtree Rd NE, Atlanta, GA 30326, USA","https://maps.google.com/?cid=2255538892830464079","(404) 814-4460"
"ChIJy_flimIP9YgRjhWjGZHZNO8","30342","church","Peachtree Presbyterian Church","33.847478","-84.3831457","http://www.peachtreepres.org/","3434 Roswell Rd NE, Atlanta, GA 30305, USA","https://maps.google.com/?cid=17236640891077334414","(404) 842-5800"
"ChIJVRIty1IP9YgReTYjbRDWzFY","30342","church","Peachtree Road Lutheran Church","33.855144","-84.35420599999999","http://www.peachtreelutheran.org/","3686 Peachtree Rd NE, Atlanta, GA 30319, USA","https://maps.google.com/?cid=6254609348549621369","(404) 233-7031"
"ChIJJ-MrOK4P9YgRBDFkEbz_fq4","30342","church","St John United Methodist Church","33.8844819","-84.4057895","http://stjohnatlanta.org/","550 Mt Paran Rd NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=12573768392875716868","(404) 255-1384"
"ChIJ6fZk77sP9YgRzig6Xrpaar4","30342","church","Holy Spirit Catholic Church","33.8772684","-84.41138749999999","http://www.hsccatl.com/","4465 Northside Dr NW, Atlanta, GA 30327, USA","https://maps.google.com/?cid=13720878971228924110","(404) 252-4513"
"ChIJ48zSUIsF9YgRI7tWNLv7zTQ","30342","church","Peachtree Road Church","33.8424867","-84.37621849999999","https://www.prumc.org/","Peachtree Rd, Atlanta, GA 30305, USA","https://maps.google.com/?cid=3804974041653492515","(404) 266-2373"
"ChIJ-4x5clKo9YgRwTwD1pehOK4","30021","church","Omar American Comm Center Inc","33.80019659999999","-84.23749959999999","","436 N Indian Creek Dr, Clarkston, GA 30021, USA","https://maps.google.com/?cid=12553961634797927617","(404) 296-1308"
